titulo,subtitulo,autor,texto,url,fecha,categoria
"Las canciones de Taylor Swift, Bad Bunny y Harry Styles no sonarán en TikTok tras la ruptura con Universal",La discográfica retira sus temas y acusa a la red social china de no pagar «un valor justo por la música». En el caso de Rosalía la iniciativa afecta solo al primer álbum.,Autor no encontrado,"La  red social  TikTok , la favorita de los jóvenes españoles y a la que más horas dedican, se queda sin la música de grandes artistas como  Taylor Swift  y  Harry Styles  tras  la ruptura del acuerdo que mantenía con Universal Music Group  (UMG). Tampoco las canciones del primer álbum de Rosalía estarán disponibles en la red social. La discográfica, una de las mayores del mundo, retirará sus temas de la biblioteca de canciones de la que sus usuarios se nutren para acompañar los vídeos que publican. Los creadores de contenido de la plataforma, que ya cuenta con  más de 1.000 millones de usuarios en todo el mundo , usan con frecuencia para los vídeos que generan las canciones de los populares artistas de Universal Music, entre los cuales figuran también  Bad Bunny, Ariana Grande y Drake , entre otras grandes estrellas.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/01/universal-elimina-tiktok-canciones-artistas-rosalia-taylor-swift/0003_202402G1P53991.htm,31 Jan 2024,TikTok
Cayetana Guillén Cuervo desvela que sufrió una violación con seis años,"La actriz decidió contarlo en el «making off» del documental «Mapa a Pandataria», tras escuchar las historias personales de sus compañeros",Autor no encontrado,"La actriz y presentadora  Cayetana Guillén Cuervo  ha desvelado en el documental  Mapa a Pandataria  que  fue violada con seis años  en un campo cercano a su casa. «Tuve una agresión sexual muy fuerte cuando tenía seis años. Eso era un campo, mis padres  no me dejaban salir a ese campo ; un sábado por la mañana que ellos estaban en casa, ocurrió esa violación con seis años», cuenta Guillén Cuervo (Madrid, 1969) en un documental que trasciende el proceso de creación y en el que el elenco quería contar de «dónde venimos y por qué estamos aquí».",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/31/cayetana-guillen-cuervo-desvela-sufrio-violacion-seis-anos/00031706710795006984973.htm,01 Feb 2024,Categoría no encontrada
Felipe VI pide un alto el fuego «duradero» en Gaza y facilitar la ayuda humanitaria,También reclama la solución de los dos Estados y que Hamás libere «inmediatamente» a los rehenes,Autor no encontrado,"El rey ha defendido este miércoles un alto el fuego «duradero» en la Franja de Gaza  y que se facilite «al máximo» la ayuda humanitaria para atender a la población del territorio palestino, al tiempo que ha reclamado la liberación inmediata de los rehenes israelíes capturados tras los ataques del pasado 7 de octubre.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/31/felipe-vi-pide-alto-fuego-duradero-gaza-facilitar-ayuda-humanitaria/00031706721361116996184.htm,31 Jan 2024,Gaza
El Ayuntamiento de Sevilla multa con 750 euros los desnudos en las despedidas de soltero,La exhibición de elementos eróticos en la vía pública también se podrá sancionar,Autor no encontrado,"El  Ayuntamiento de  Sevilla  ha aprobado la nueva Ordenanza de Medidas para el Fomento y la Garantía de la Convivencia Ciudadana en los Espacios Públicos, que regulará la celebración de las despedidas de soltero en la vía pública, con multas de hasta  750 euros por ir en ropa interior o con elementos eróticos .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/31/ayuntamiento-sevilla-multa-750-euros-desnudos-despedidas-soltero/00031706721730151415265.htm,01 Feb 2024,Turismo
"El Gobierno legislará para que la Seguridad Social conceda las ayudas de forma automática, sin tener que solicitarlas",La ministra Elma Saiz anunció que el proyecto de ley para hacer una Administración proactiva «será inminente»,Autor no encontrado,"La ministra de Inclusión,  Seguridad Social  y Migraciones,  Elma Saiz , avanzó este miércoles en el Congreso la intención de su departamento de  impulsar en esta legislatura la creación de una Agencia de la Seguridad Social  y de un proyecto de ley para la mejora de la gestión de la acción protectora del organismo, lo que se traduciría en que la  Seguridad Social reconozca de forma automática el derecho de los ciudadanos a prestaciones , sin necesidad de que el interesado lo solicite.",https://www.lavozdeasturias.es/noticia/actualidad/2024/02/01/gobierno-legislara-seguridad-social-conceda-ayudas-forma-automatica-tener-solicitarlas/0003_202402G1P34992.htm,01 Feb 2024,Seguridad Social
Corina Machado reitera que irá a las elecciones venezolanas pese a su inhabilitación,La UE y España ven un retroceso en la sentencia contra la dirigente y llaman a cumplir los acuerdos de Barbados,Autor no encontrado,"La candidata presidencial de la oposición venezolana,  María Corina Machado , acusó al Gobierno de  Nicolás Maduro  de violar los acuerdos de Barbados después de que su inhabilitación fuera ratificada por el Tribunal Supremo de Justicia con una sentencia en la que este,  según algunos juristas, no solo se extralimitó, sino que incluso falsificó documentos .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/maria-corina-reitera-ira-elecciones-venezolanas-pese-inhabilitacion/0003_202401G30P19991.htm,30 Jan 2024,María Corina Machado
"La ley de amnistía: ingeniería legislativa a medida de políticos, asesores, miembros de los CDR y personal electoral","Los policías dicen que no tienen por qué ser amnistiados, que hicieron su trabajo",Mercedes Lodeiro,"La elaboración del texto de la  ley de amnistía  que este martes se debate en el pleno del Congreso es quizás la ley orgánica, junto con las del divorcio y el aborto, más polémica de la democracia, por las posturas radicalmente opuestas de los dos grandes bloques ideológicos. Por ello, los muñidores del texto, PSOE, Junts y  ERC , han tenido que hacer ingeniería legislativa para evitar que las consecuencias de su contenido no difieran del objetivo de este: exonerar de toda culpa a los independentistas catalanes desde el 2012, políticos y sociedad civil, que lanzaron un órdago secesionista al Estado cuyos dos momentos álgidos fueron en octubre del 2017, con la celebración de un referendo ilegal, y en el 2019, con las protestas violentas contra la sentencia del Tribunal Supremo. Malversación, desobediencia y terrorismo son los principales cargos.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/29/ley-amnistia-ingenieria-legislativa-medida-politicos-asesores-cedeerres-personal-electoral/00031706562120639409910.htm,30 Jan 2024,Ley de amnistía
Elon Musk anuncia que ya se implantó el primer chip cerebral de Neuralink en un ser humano,La Administración de Fármacos y Alimentos estadounidense dio su aprobación hace nueve meses para que la empresa del multimillonario pudiera comenzar los estudios en humanos,Autor no encontrado,"La compañía  Neuralink , propiedad del multimillonario  Elon Musk , ya implantó el primer  chip cerebral en un humano , según aseguró el empresario en su cuenta de la red social X.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/elon-musk-anuncia-implanto-primer-chip-cerebral-neuralink-humano/00031706597060318537851.htm,30 Jan 2024,Elon Musk
Madeira cierra una crisis gubernativa que se extiende a todo Portugal y perturba las legislativas,"Su presidente, imputado por corrupción, sucumbió a la presión y dimitió",Brais Suárez,"En solo tres meses,  los tres Gobiernos que existen en Portugal se han venido abajo . En noviembre, el presidente de la República, Marcelo Rebelo de Sousa, disolvió el Ejecutivo central tras la dimisión de su primer ministro, António Costa, por sospechas de corrupción. Este enero, procedió de la misma manera con el Gobierno regional de Azores por la imposibilidad de aprobar los presupuestos. Y la semana pasada, otra investigación de la Fiscalía por  posible corrupción  hizo tambalearse el  Gobierno regional de Madeira , elegido el pasado septiembre y que ahora busca una solución para seguir en el poder.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/29/madeira-cierra-crisis-extiende-portugal-legislativas/00031706562830563875614.htm,30 Jan 2024,Corrupción
Feijoo defenderá la «dignidad» de los jueces y a los policías atacados en el «procés» durante el debate de la amnistía,"Para el PP, «nada hace pensar» que el PSOE no acabará cediendo a Junts para introducir más cambios en la ley",Autor no encontrado,"El líder del PP,  Alberto Núñez Feijoo , empleará su intervención de este martes en el Congreso durante el debate previo a la votación de la  ley de amnistía  para defender la  «dignidad» de los jueces , que considera cuestionada por el Gobierno, y para reivindicar el trabajo de los policías atacados en los disturbios del  procés.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/feijoo-defendera-dignidad-jueces-policias-atacados-proces-durante-debate-amnistia/00031706612959147194361.htm,30 Jan 2024,Junts
"El italiano que mató a su expareja en Torremolinos también reconoce que emparedó a otra novia, pero que no la asesinó",Envía una carta al juez en la que asume los hechos y señala desde la cárcel que ha tenido «un acercamiento muy grande con Dios» y que está «totalmente arrepentido»,Autor no encontrado,"Marco R., el ciudadano italiano presunto autor de la muerte de su expareja Paula de 28 años y de la joven italo-albanesa  Sibora Gagani en Málaga ha reconocido por carta  que mató a la primera  y ha asegurado que  emparedó el cadáver de la segunda , pero que no le causó la muerte .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/italiano-mato-expareja-torremolinos-reconoce-emparedo-novia-asesino/00031706615613084784533.htm,30 Jan 2024,Málaga
La Justicia europea valida el anonimato de una madre que da en adopción un hijo,El tribunal de Derechos Humanos de Estrasburgo prima la defensa a ocultar la identidad de los padres biológicos frente al deseo de una persona adoptada de querer conocerlos,Autor no encontrado,"El Tribunal de Estrasburgo ha validado la normativa francesa que  permite que una madre pueda dar en adopción a un hijo bajo la condición de que no se le comunique a este su identidad  mientras ella quiera, incluso después de su muerte.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/justicia-europea-valida-anonimato-madre-da-adopcion-hijo/00031706618322903720409.htm,30 Jan 2024,Adopciones
La polémica participación de Israel en Eurovisión irrumpe en el Benidorm Fest,Crecen las críticas de fans y artistas por la participación del país en el concurso mientras sigue el asedio en Gaza |,Autor no encontrado,"El debate sobre la  posible expulsión de  Israel  de  Eurovisión  2024, en línea con lo que sucedió con  Rusia  en la edición del 2022, ha irrumpido este martes en  Benidorm Fest  después de que una de sus presentadoras,   Inés Hernand , haya abogado por dejar fuera a este país , a pesar de que  RTVE  mantenga otra posición.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/polemica-participacion-israel-eurovision-irrumpe-benidorm-fest/00031706623540442388811.htm,30 Jan 2024,Eurovisión
Soldados israelíes disfrazados de médicos matan a tres milicianos de Hamás en un hospital de Cisjordania,"Las fuerzas especiales entraron en el centro sanitario Ibn Sina, en Yenín, vistiendo batas blancas y ropa de mujer",Autor no encontrado,"Vestidos con batas de médico y ropa de mujer . Así consiguieron entrar el martes varios  soldados israelíes  en el Hospital Ibn Sina, en Yenín ( Cisjordania ), y matar a tres milicianos yihadistas sin llamar la atención.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/soldados-israelies-disfrazados-medicos-matan-tres-militantes-hospital-cisjordania/00031706627920234660254.htm,30 Jan 2024,Cisjordania
Vuelta al infierno del kibutz de Kfar Aza,Familias y cautivos liberados regresan a una de las cooperativas agrícolas duramente golpeadas por Hamás,Autor no encontrado,"«Soy la única del barrio que ha vuelto tan pronto. La única» . Amit Soussana habla y cada una de sus palabras te golpea el corazón. Regresa a Kfar Aza por primera vez desde el 7 de octubre, a su casa, donde fue capturada por Hamás y tiene grabado cada segundo en su mente. «Me desperté a las seis y veinte de la mañana con el estruendo de los cohetes y poco después sonaron los primeros disparos, luego los gritos en árabe en mi ventana. Me pasé tres horas encerrada en el cuarto de seguridad hasta que una granada explotó en mi salón. Alguien me sacó por la fuerza y me encontré cara a cara con  varios civiles armados y mi casa en llamas. Estaba en pijama . Fue muy violento, me resistí, pero me golpearon y me ataron. Tardaron una hora en arrastrarme hasta la frontera y nada más llegar me metieron en una casa y me ataron del tobillo. Así pasé las dos semanas allí solas, con poca comida y con permiso para usar el retrete solo con la puerta abierta», recuerda.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/30/vuelta-infierno-kibutz-kfar-aza/00031706630302214267862.htm,30 Jan 2024,Gaza
